[2016-Sep-02 09:51:55.854545] <0>: 

 Starting up!

[2016-Sep-02 09:51:55.855805] <0>: ACQ Thread: Opening VME Card Via Optical Link, Digitizer #0
[2016-Sep-02 09:51:55.856021] <0>: ACQ Thread: Successfully Opened Digitizer #0
[2016-Sep-02 09:51:55.856143] <0>: ACQ Thread:Common Register Readback for Digitizer #0
[2016-Sep-02 09:51:55.856211] <0>: ACQ Thread:  Addr |   Read   
[2016-Sep-02 09:51:55.857961] <0>: ACQ Thread:0x00001178 | 0x00000000
[2016-Sep-02 09:51:55.857977] <0>: ACQ Thread:0x00001180 | 0x00110002
[2016-Sep-02 09:51:55.857992] <0>: ACQ Thread:0x00001198 | 0x00000f5c
[2016-Sep-02 09:51:55.858008] <0>: ACQ Thread:0x000011d4 | 0x00000000
[2016-Sep-02 09:51:55.858024] <0>: ACQ Thread:0x00001228 | 0x00000000
[2016-Sep-02 09:51:55.858040] <0>: ACQ Thread:0x00001238 | 0x00000006
[2016-Sep-02 09:51:55.858072] <0>: ACQ Thread:0x0000123c | 0x00000005
[2016-Sep-02 09:51:55.858091] <0>: ACQ Thread:0x00001254 | 0x00000011
[2016-Sep-02 09:51:55.858107] <0>: ACQ Thread:0x00001258 | 0x00000024
[2016-Sep-02 09:51:55.858123] <0>: ACQ Thread:0x0000125c | 0x00000001
[2016-Sep-02 09:51:55.858140] <0>: ACQ Thread:0x00001260 | 0x00000041
[2016-Sep-02 09:51:55.858156] <0>: ACQ Thread:0x00001264 | 0x00000000
[2016-Sep-02 09:51:55.858172] <0>: ACQ Thread:0x00001270 | 0x00000001
[2016-Sep-02 09:51:55.858188] <0>: ACQ Thread:0x00001274 | 0x00000064
[2016-Sep-02 09:51:55.858204] <0>: ACQ Thread:0x00001278 | 0x00000000
[2016-Sep-02 09:51:55.858220] <0>: ACQ Thread:0x00001280 | 0x00110002
[2016-Sep-02 09:51:55.858236] <0>: ACQ Thread:0x00001298 | 0x00000f5c
[2016-Sep-02 09:51:55.858252] <0>: ACQ Thread:0x000012d4 | 0x00000000
[2016-Sep-02 09:51:55.858268] <0>: ACQ Thread:0x00001328 | 0x00000000
[2016-Sep-02 09:51:55.858283] <0>: ACQ Thread:0x00001338 | 0x00000006
[2016-Sep-02 09:51:55.858300] <0>: ACQ Thread:0x0000133c | 0x00000005
[2016-Sep-02 09:51:55.858316] <0>: ACQ Thread:0x00001354 | 0x00000011
[2016-Sep-02 09:51:55.858331] <0>: ACQ Thread:0x00001358 | 0x00000028
[2016-Sep-02 09:51:55.858347] <0>: ACQ Thread:0x0000135c | 0x00000001
[2016-Sep-02 09:51:55.858363] <0>: ACQ Thread:0x00001360 | 0x00000041
[2016-Sep-02 09:51:55.858378] <0>: ACQ Thread:0x00001364 | 0x00000000
[2016-Sep-02 09:51:55.858394] <0>: ACQ Thread:0x00001370 | 0x00000001
[2016-Sep-02 09:51:55.858410] <0>: ACQ Thread:0x00001374 | 0x00000064
[2016-Sep-02 09:51:55.858426] <0>: ACQ Thread:0x00001378 | 0x00000000
[2016-Sep-02 09:51:55.858442] <0>: ACQ Thread:0x00001380 | 0x00110002
[2016-Sep-02 09:51:55.858458] <0>: ACQ Thread:0x00001398 | 0x00000f5c
[2016-Sep-02 09:51:55.858473] <0>: ACQ Thread:0x000013d4 | 0x00000000
[2016-Sep-02 09:51:55.858489] <0>: ACQ Thread:0x00001428 | 0x00000000
[2016-Sep-02 09:51:55.858505] <0>: ACQ Thread:0x00001438 | 0x00000006
[2016-Sep-02 09:51:55.858521] <0>: ACQ Thread:0x0000143c | 0x00000005
[2016-Sep-02 09:51:55.858537] <0>: ACQ Thread:0x00001454 | 0x00000011
[2016-Sep-02 09:51:55.858560] <0>: ACQ Thread:0x00001458 | 0x00000026
[2016-Sep-02 09:51:55.858581] <0>: ACQ Thread:0x0000145c | 0x00000001
[2016-Sep-02 09:51:55.858597] <0>: ACQ Thread:0x00001460 | 0x00000041
[2016-Sep-02 09:51:55.858613] <0>: ACQ Thread:0x00001464 | 0x00000000
[2016-Sep-02 09:51:55.858629] <0>: ACQ Thread:0x00001470 | 0x00000001
[2016-Sep-02 09:51:55.858645] <0>: ACQ Thread:0x00001474 | 0x00000064
[2016-Sep-02 09:51:55.858661] <0>: ACQ Thread:0x00001478 | 0x00000000
[2016-Sep-02 09:51:55.858677] <0>: ACQ Thread:0x00001480 | 0x00110002
[2016-Sep-02 09:51:55.858693] <0>: ACQ Thread:0x00001498 | 0x00000f5c
[2016-Sep-02 09:51:55.858709] <0>: ACQ Thread:0x000014d4 | 0x00000000
[2016-Sep-02 09:51:55.858724] <0>: ACQ Thread:0x00001528 | 0x00000000
[2016-Sep-02 09:51:55.858740] <0>: ACQ Thread:0x00001538 | 0x00000006
[2016-Sep-02 09:51:55.858756] <0>: ACQ Thread:0x0000153c | 0x00000005
[2016-Sep-02 09:51:55.858772] <0>: ACQ Thread:0x00001554 | 0x00000011
[2016-Sep-02 09:51:55.858788] <0>: ACQ Thread:0x00001558 | 0x00000026
[2016-Sep-02 09:51:55.858804] <0>: ACQ Thread:0x0000155c | 0x00000001
[2016-Sep-02 09:51:55.858820] <0>: ACQ Thread:0x00001560 | 0x00000041
[2016-Sep-02 09:51:55.858836] <0>: ACQ Thread:0x00001564 | 0x00000000
[2016-Sep-02 09:51:55.858851] <0>: ACQ Thread:0x00001570 | 0x00000001
[2016-Sep-02 09:51:55.858867] <0>: ACQ Thread:0x00001574 | 0x00000064
[2016-Sep-02 09:51:55.858883] <0>: ACQ Thread:0x00001578 | 0x00000000
[2016-Sep-02 09:51:55.858899] <0>: ACQ Thread:0x00001580 | 0x00110002
[2016-Sep-02 09:51:55.858915] <0>: ACQ Thread:0x00001598 | 0x00000f5c
[2016-Sep-02 09:51:55.858931] <0>: ACQ Thread:0x000015d4 | 0x00000000
[2016-Sep-02 09:51:55.858946] <0>: ACQ Thread:0x00001628 | 0x00000000
[2016-Sep-02 09:51:55.858962] <0>: ACQ Thread:0x00001638 | 0x00000006
[2016-Sep-02 09:51:55.858979] <0>: ACQ Thread:0x0000163c | 0x00000005
[2016-Sep-02 09:51:55.858996] <0>: ACQ Thread:0x00001654 | 0x00000011
[2016-Sep-02 09:51:55.859012] <0>: ACQ Thread:0x00001658 | 0x00000026
[2016-Sep-02 09:51:55.859027] <0>: ACQ Thread:0x0000165c | 0x00000001
[2016-Sep-02 09:51:55.859043] <0>: ACQ Thread:0x00001660 | 0x00000041
[2016-Sep-02 09:51:55.859059] <0>: ACQ Thread:0x00001664 | 0x00000000
[2016-Sep-02 09:51:55.859074] <0>: ACQ Thread:0x00001670 | 0x00000001
[2016-Sep-02 09:51:55.859090] <0>: ACQ Thread:0x00001674 | 0x00000064
[2016-Sep-02 09:51:55.859106] <0>: ACQ Thread:0x00001678 | 0x00000000
[2016-Sep-02 09:51:55.859122] <0>: ACQ Thread:0x00001680 | 0x00110002
[2016-Sep-02 09:51:55.859138] <0>: ACQ Thread:0x00001698 | 0x00000f5c
[2016-Sep-02 09:51:55.859153] <0>: ACQ Thread:0x000016d4 | 0x00000000
[2016-Sep-02 09:51:55.859169] <0>: ACQ Thread:0x00001728 | 0x00000000
[2016-Sep-02 09:51:55.859184] <0>: ACQ Thread:0x00001738 | 0x00000006
[2016-Sep-02 09:51:55.859200] <0>: ACQ Thread:0x0000173c | 0x00000005
[2016-Sep-02 09:51:55.859216] <0>: ACQ Thread:0x00001754 | 0x00000011
[2016-Sep-02 09:51:55.859232] <0>: ACQ Thread:0x00001758 | 0x00000026
[2016-Sep-02 09:51:55.859247] <0>: ACQ Thread:0x0000175c | 0x00000001
[2016-Sep-02 09:51:55.859263] <0>: ACQ Thread:0x00001760 | 0x00000041
[2016-Sep-02 09:51:55.859279] <0>: ACQ Thread:0x00001764 | 0x00000000
[2016-Sep-02 09:51:55.859294] <0>: ACQ Thread:0x00001770 | 0x00000001
[2016-Sep-02 09:51:55.859310] <0>: ACQ Thread:0x00001774 | 0x00000064
[2016-Sep-02 09:51:55.859326] <0>: ACQ Thread:0x00001778 | 0x00000000
[2016-Sep-02 09:51:55.859341] <0>: ACQ Thread:0x00001780 | 0x00110002
[2016-Sep-02 09:51:55.859357] <0>: ACQ Thread:0x00001798 | 0x00000f5c
[2016-Sep-02 09:51:55.859372] <0>: ACQ Thread:0x000017d4 | 0x00000000
[2016-Sep-02 09:51:55.859388] <0>: ACQ Thread:0x00001828 | 0x00000000
[2016-Sep-02 09:51:55.859404] <0>: ACQ Thread:0x00001838 | 0x00000008
[2016-Sep-02 09:51:55.859420] <0>: ACQ Thread:0x0000183c | 0x00000005
[2016-Sep-02 09:51:55.859435] <0>: ACQ Thread:0x00001854 | 0x000000bc
[2016-Sep-02 09:51:55.859451] <0>: ACQ Thread:0x00001858 | 0x00000178
[2016-Sep-02 09:51:55.859467] <0>: ACQ Thread:0x0000185c | 0x0000000a
[2016-Sep-02 09:51:55.859482] <0>: ACQ Thread:0x00001860 | 0x00000041
[2016-Sep-02 09:51:55.859504] <0>: ACQ Thread:0x00001864 | 0x00000000
[2016-Sep-02 09:51:55.859523] <0>: ACQ Thread:0x00001870 | 0x00000001
[2016-Sep-02 09:51:55.859539] <0>: ACQ Thread:0x00001874 | 0x00000064
[2016-Sep-02 09:51:55.859555] <0>: ACQ Thread:0x00001878 | 0x00000000
[2016-Sep-02 09:51:55.859571] <0>: ACQ Thread:0x00001880 | 0x00110002
[2016-Sep-02 09:51:55.859587] <0>: ACQ Thread:0x00001898 | 0x00000f5c
[2016-Sep-02 09:51:55.859603] <0>: ACQ Thread:0x000018d4 | 0x00000000
[2016-Sep-02 09:51:55.859619] <0>: ACQ Thread:0x00001928 | 0x00000000
[2016-Sep-02 09:51:55.859635] <0>: ACQ Thread:0x00001938 | 0x00000008
[2016-Sep-02 09:51:55.859651] <0>: ACQ Thread:0x0000193c | 0x00000005
[2016-Sep-02 09:51:55.859667] <0>: ACQ Thread:0x00001954 | 0x000000bc
[2016-Sep-02 09:51:55.859683] <0>: ACQ Thread:0x00001958 | 0x00000178
[2016-Sep-02 09:51:55.859698] <0>: ACQ Thread:0x0000195c | 0x0000000a
[2016-Sep-02 09:51:55.859714] <0>: ACQ Thread:0x00001960 | 0x00000041
[2016-Sep-02 09:51:55.859730] <0>: ACQ Thread:0x00001964 | 0x00000000
[2016-Sep-02 09:51:55.859746] <0>: ACQ Thread:0x00001970 | 0x00000001
[2016-Sep-02 09:51:55.859762] <0>: ACQ Thread:0x00001974 | 0x00000064
[2016-Sep-02 09:51:55.859778] <0>: ACQ Thread:0x00001978 | 0x00000000
[2016-Sep-02 09:51:55.859794] <0>: ACQ Thread:0x00001980 | 0x00110002
[2016-Sep-02 09:51:55.859810] <0>: ACQ Thread:0x00001998 | 0x00000f5c
[2016-Sep-02 09:51:55.859826] <0>: ACQ Thread:0x000019d4 | 0x00000000
[2016-Sep-02 09:51:55.859842] <0>: ACQ Thread:0x00001a28 | 0x00000000
[2016-Sep-02 09:51:55.859858] <0>: ACQ Thread:0x00001a38 | 0x00000008
[2016-Sep-02 09:51:55.859873] <0>: ACQ Thread:0x00001a3c | 0x00000005
[2016-Sep-02 09:51:55.859889] <0>: ACQ Thread:0x00001a54 | 0x000000bc
[2016-Sep-02 09:51:55.859905] <0>: ACQ Thread:0x00001a58 | 0x00000178
[2016-Sep-02 09:51:55.859921] <0>: ACQ Thread:0x00001a5c | 0x0000000a
[2016-Sep-02 09:51:55.859937] <0>: ACQ Thread:0x00001a60 | 0x00000041
[2016-Sep-02 09:51:55.859953] <0>: ACQ Thread:0x00001a64 | 0x00000000
[2016-Sep-02 09:51:55.859969] <0>: ACQ Thread:0x00001a70 | 0x00000001
[2016-Sep-02 09:51:55.859985] <0>: ACQ Thread:0x00001a74 | 0x00000064
[2016-Sep-02 09:51:55.860001] <0>: ACQ Thread:0x00001a78 | 0x00000000
[2016-Sep-02 09:51:55.860017] <0>: ACQ Thread:0x00001a80 | 0x00110002
[2016-Sep-02 09:51:55.860033] <0>: ACQ Thread:0x00001a98 | 0x00000f5c
[2016-Sep-02 09:51:55.860049] <0>: ACQ Thread:0x00001ad4 | 0x00000000
[2016-Sep-02 09:51:55.860065] <0>: ACQ Thread:0x00001b28 | 0x00000000
[2016-Sep-02 09:51:55.860081] <0>: ACQ Thread:0x00001b38 | 0x00000008
[2016-Sep-02 09:51:55.860097] <0>: ACQ Thread:0x00001b3c | 0x00000005
[2016-Sep-02 09:51:55.860112] <0>: ACQ Thread:0x00001b54 | 0x000000bc
[2016-Sep-02 09:51:55.860128] <0>: ACQ Thread:0x00001b58 | 0x00000178
[2016-Sep-02 09:51:55.860144] <0>: ACQ Thread:0x00001b5c | 0x0000000a
[2016-Sep-02 09:51:55.860160] <0>: ACQ Thread:0x00001b60 | 0x00000041
[2016-Sep-02 09:51:55.860176] <0>: ACQ Thread:0x00001b64 | 0x00000000
[2016-Sep-02 09:51:55.860192] <0>: ACQ Thread:0x00001b70 | 0x00000001
[2016-Sep-02 09:51:55.860207] <0>: ACQ Thread:0x00001b74 | 0x00000064
[2016-Sep-02 09:51:55.860223] <0>: ACQ Thread:0x00001b78 | 0x00000000
[2016-Sep-02 09:51:55.860239] <0>: ACQ Thread:0x00001b80 | 0x00110002
[2016-Sep-02 09:51:55.860255] <0>: ACQ Thread:0x00001b98 | 0x00000f5c
[2016-Sep-02 09:51:55.860271] <0>: ACQ Thread:0x00001bd4 | 0x00000000
[2016-Sep-02 09:51:55.860288] <0>: ACQ Thread:0x00001c28 | 0x00000000
[2016-Sep-02 09:51:55.860303] <0>: ACQ Thread:0x00001c38 | 0x00000008
[2016-Sep-02 09:51:55.860319] <0>: ACQ Thread:0x00001c3c | 0x00000005
[2016-Sep-02 09:51:55.860336] <0>: ACQ Thread:0x00001c54 | 0x000000bc
[2016-Sep-02 09:51:55.860351] <0>: ACQ Thread:0x00001c58 | 0x00000178
[2016-Sep-02 09:51:55.860367] <0>: ACQ Thread:0x00001c5c | 0x0000000a
[2016-Sep-02 09:51:55.860383] <0>: ACQ Thread:0x00001c60 | 0x00000041
[2016-Sep-02 09:51:55.860399] <0>: ACQ Thread:0x00001c64 | 0x00000000
[2016-Sep-02 09:51:55.860415] <0>: ACQ Thread:0x00001c70 | 0x00000001
[2016-Sep-02 09:51:55.860431] <0>: ACQ Thread:0x00001c74 | 0x00000064
[2016-Sep-02 09:51:55.860451] <0>: ACQ Thread:0x00001c78 | 0x00000000
[2016-Sep-02 09:51:55.860470] <0>: ACQ Thread:0x00001c80 | 0x00110002
[2016-Sep-02 09:51:55.860487] <0>: ACQ Thread:0x00001c98 | 0x00000f5c
[2016-Sep-02 09:51:55.860504] <0>: ACQ Thread:0x00001cd4 | 0x00000000
[2016-Sep-02 09:51:55.860520] <0>: ACQ Thread:0x00001d28 | 0x00000000
[2016-Sep-02 09:51:55.860536] <0>: ACQ Thread:0x00001d38 | 0x00000008
[2016-Sep-02 09:51:55.860552] <0>: ACQ Thread:0x00001d3c | 0x00000005
[2016-Sep-02 09:51:55.860568] <0>: ACQ Thread:0x00001d54 | 0x000000bc
[2016-Sep-02 09:51:55.860584] <0>: ACQ Thread:0x00001d58 | 0x00000178
[2016-Sep-02 09:51:55.860600] <0>: ACQ Thread:0x00001d5c | 0x0000000a
[2016-Sep-02 09:51:55.860615] <0>: ACQ Thread:0x00001d60 | 0x00000041
[2016-Sep-02 09:51:55.860632] <0>: ACQ Thread:0x00001d64 | 0x00000000
[2016-Sep-02 09:51:55.860648] <0>: ACQ Thread:0x00001d70 | 0x00000001
[2016-Sep-02 09:51:55.860664] <0>: ACQ Thread:0x00001d74 | 0x00000064
[2016-Sep-02 09:51:55.860680] <0>: ACQ Thread:0x00001d78 | 0x00000000
[2016-Sep-02 09:51:55.860696] <0>: ACQ Thread:0x00001d80 | 0x00110002
[2016-Sep-02 09:51:55.860712] <0>: ACQ Thread:0x00001d98 | 0x00000f5c
[2016-Sep-02 09:51:55.860728] <0>: ACQ Thread:0x00001dd4 | 0x00000000
[2016-Sep-02 09:51:55.860744] <0>: ACQ Thread:0x00001e28 | 0x00000000
[2016-Sep-02 09:51:55.860760] <0>: ACQ Thread:0x00001e38 | 0x000000fa
[2016-Sep-02 09:51:55.860776] <0>: ACQ Thread:0x00001e3c | 0x00000005
[2016-Sep-02 09:51:55.860792] <0>: ACQ Thread:0x00001e54 | 0x0000000a
[2016-Sep-02 09:51:55.860808] <0>: ACQ Thread:0x00001e58 | 0x00000032
[2016-Sep-02 09:51:55.860824] <0>: ACQ Thread:0x00001e5c | 0x00000005
[2016-Sep-02 09:51:55.860840] <0>: ACQ Thread:0x00001e60 | 0x0000000a
[2016-Sep-02 09:51:55.860856] <0>: ACQ Thread:0x00001e64 | 0x00000000
[2016-Sep-02 09:51:55.860872] <0>: ACQ Thread:0x00001e70 | 0x00000001
[2016-Sep-02 09:51:55.860887] <0>: ACQ Thread:0x00001e74 | 0x00000064
[2016-Sep-02 09:51:55.860903] <0>: ACQ Thread:0x00001e78 | 0x00000000
[2016-Sep-02 09:51:55.860919] <0>: ACQ Thread:0x00001e80 | 0x00000000
[2016-Sep-02 09:51:55.860935] <0>: ACQ Thread:0x00001e98 | 0x00008000
[2016-Sep-02 09:51:55.860951] <0>: ACQ Thread:0x00001ed4 | 0x00000000
[2016-Sep-02 09:51:55.860967] <0>: ACQ Thread:0x00001f28 | 0x00000000
[2016-Sep-02 09:51:55.860983] <0>: ACQ Thread:0x00001f38 | 0x000000fa
[2016-Sep-02 09:51:55.860999] <0>: ACQ Thread:0x00001f3c | 0x00000005
[2016-Sep-02 09:51:55.861015] <0>: ACQ Thread:0x00001f54 | 0x0000000a
[2016-Sep-02 09:51:55.861030] <0>: ACQ Thread:0x00001f58 | 0x00000032
[2016-Sep-02 09:51:55.861046] <0>: ACQ Thread:0x00001f5c | 0x00000005
[2016-Sep-02 09:51:55.861062] <0>: ACQ Thread:0x00001f60 | 0x0000000a
[2016-Sep-02 09:51:55.861078] <0>: ACQ Thread:0x00001f64 | 0x00000000
[2016-Sep-02 09:51:55.861094] <0>: ACQ Thread:0x00001f70 | 0x00000001
[2016-Sep-02 09:51:55.861109] <0>: ACQ Thread:0x00001f74 | 0x00000064
[2016-Sep-02 09:51:55.861125] <0>: ACQ Thread:0x00001f78 | 0x00000000
[2016-Sep-02 09:51:55.861141] <0>: ACQ Thread:0x00001f80 | 0x00000000
[2016-Sep-02 09:51:55.861156] <0>: ACQ Thread:0x00001f98 | 0x00008000
[2016-Sep-02 09:51:55.861172] <0>: ACQ Thread:0x00001fd4 | 0x00000000
[2016-Sep-02 09:51:55.861210] <0>: 
ORCHID has successfully shut down, have a nice day! :-)


